"","Lot_Frontage","Lot_Area","Year_Built","Year_Remod_Add","Mas_Vnr_Area","BsmtFin_SF_1","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","First_Flr_SF","Second_Flr_SF","Low_Qual_Fin_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","TotRms_AbvGrd","Fireplaces","Garage_Cars","Garage_Area","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Pool_Area","Misc_Val","Mo_Sold","Year_Sold","Sale_Price","Overall_Qual","Overall_Cond"
"2399",131,14828,2004,2005,674,3,0,397,1780,1780,0,0,1780,1,0,2,0,2,1,7,1,3,816,144,68,0,0,0,0,0,8,2006,378000,2,1
"2400",72,11846,2003,2004,562,3,0,225,1792,1792,0,0,1792,1,0,2,0,2,1,6,1,3,874,206,49,0,0,0,0,0,8,2006,374000,2,1
"2401",56,20431,2005,2006,870,3,0,438,1848,1848,880,0,2728,1,0,2,1,4,1,10,2,3,706,0,0,0,0,0,0,0,4,2006,437154,2,1
"2402",74,10927,2005,2005,280,3,0,512,1058,1058,846,0,1904,1,0,2,1,3,1,8,1,2,736,179,60,0,0,0,0,0,6,2006,275000,2,1
"2403",0,13215,2004,2004,112,3,0,426,1420,1426,488,0,1914,1,0,2,1,3,1,9,1,3,746,168,127,0,0,0,0,0,2,2006,279000,2,1
"2404",43,7052,2005,2005,240,3,0,705,1364,1364,0,0,1364,1,0,2,0,2,1,6,1,2,484,192,36,0,0,0,0,0,6,2006,185850,2,1
"2405",48,5911,2005,2005,278,3,0,1088,1560,1565,0,0,1565,1,0,2,0,2,1,6,1,2,556,196,56,0,0,0,0,0,3,2006,282500,2,1
"2406",48,6955,2005,2006,94,7,0,1368,1368,1368,0,0,1368,0,0,2,0,2,1,6,1,2,474,132,35,0,0,0,0,0,9,2006,202500,2,1
"2407",40,6792,2005,2006,94,7,0,1368,1368,1368,0,0,1368,0,0,2,0,2,1,6,1,2,474,132,35,0,0,0,0,0,3,2006,202665,2,1
"2408",61,7740,2006,2006,518,3,0,663,1686,1686,0,0,1686,1,0,2,0,1,1,6,1,3,899,266,100,0,0,0,0,0,6,2006,332200,2,1
"2409",48,6373,2006,2006,572,3,0,1251,1666,1666,0,0,1666,1,0,2,0,2,1,6,1,2,575,228,75,0,0,0,0,0,6,2006,310090,2,1
"2410",0,3136,2003,2003,163,7,0,1405,1405,1405,0,0,1405,0,0,2,0,2,1,6,1,2,478,148,36,0,0,0,0,0,3,2006,171750,2,1
"2411",65,10237,2005,2006,0,3,0,1288,1316,1316,0,0,1316,0,0,2,0,3,1,6,1,2,397,100,0,0,23,0,0,0,10,2006,169990,2,1
"2412",65,10237,2005,2006,0,7,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,1,2,390,0,24,0,0,0,0,0,2,2006,170440,2,1
"2413",65,10237,2006,2006,0,7,0,738,738,738,754,0,1492,0,0,2,1,3,1,8,0,2,440,0,32,0,0,0,0,0,9,2006,169985,2,1
"2414",58,17104,2006,2006,0,3,0,100,654,664,832,0,1496,1,0,2,1,3,1,7,1,2,426,100,24,0,0,0,0,0,9,2006,179665,2,1
"2415",58,14054,2006,2006,0,7,0,879,879,879,984,0,1863,0,0,2,1,4,1,9,1,3,660,100,17,0,0,0,0,0,11,2006,219210,2,1
"2416",102,11660,2006,2006,0,7,0,1326,1326,1326,0,0,1326,0,0,2,0,3,1,6,0,2,427,100,0,0,0,0,0,0,7,2006,174190,2,1
"2417",105,15578,2006,2006,0,7,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,0,2,429,0,0,0,0,0,0,0,5,2006,172785,2,1
"2418",96,11631,2004,2005,236,7,0,1052,1052,1052,1321,0,2373,0,0,2,1,4,1,9,1,3,632,120,46,0,0,0,0,0,6,2006,258000,2,1
"2419",75,9073,2006,2006,0,7,0,738,738,738,754,0,1492,0,0,2,1,3,1,8,0,2,440,100,32,0,0,0,0,0,10,2006,185101,2,1
"2420",43,3087,2006,2006,14,3,0,767,1220,1364,0,0,1364,1,0,2,0,2,1,6,1,2,437,100,16,0,0,0,0,0,11,2006,210250,2,1
"2421",0,3196,2003,2004,18,7,0,1374,1374,1557,0,0,1557,0,0,2,0,2,1,7,1,2,420,143,20,0,0,0,0,0,10,2006,234000,2,1
"2422",0,3196,2003,2003,40,7,0,1273,1273,1456,0,0,1456,0,0,2,0,2,1,7,1,2,400,143,20,0,0,0,0,0,5,2006,215000,2,1
"2423",0,2938,2002,2002,40,3,0,330,1368,1511,0,0,1511,1,0,2,0,2,1,5,1,2,398,130,30,0,0,0,0,0,5,2006,246990,2,1
"2424",0,3072,2004,2004,18,7,0,1375,1375,1414,0,0,1414,0,0,2,0,2,1,6,1,2,398,144,20,0,0,0,0,0,5,2006,178740,2,1
"2425",0,3072,2004,2004,18,3,0,306,1365,1548,0,0,1548,1,0,2,0,2,1,7,1,2,388,143,20,0,0,0,0,0,9,2006,225000,2,1
"2426",43,3010,2005,2006,16,3,0,1232,1248,1248,0,0,1248,0,0,2,0,2,1,5,0,2,438,108,0,0,0,0,0,0,3,2006,167240,2,1
"2427",43,3010,2005,2006,14,3,0,1126,1142,1142,0,0,1142,0,0,2,0,2,1,6,0,2,440,90,0,0,0,0,0,0,6,2006,156820,2,1
"2428",43,3013,2005,2005,145,3,0,1346,1362,1506,0,0,1506,0,0,2,0,2,1,6,1,2,440,142,20,0,0,0,0,0,4,2006,213490,2,1
"2429",53,3982,2006,2006,0,3,0,366,1520,1567,0,0,1567,1,0,2,0,1,1,7,1,3,648,312,0,0,0,0,0,0,10,2006,264561,2,1
"2430",53,4045,2006,2006,45,3,0,286,1356,1500,0,0,1500,1,0,2,0,2,1,6,1,3,648,161,20,0,0,0,0,0,10,2006,246578,2,1
"2431",60,21930,2005,2005,0,7,0,732,732,734,1104,0,1838,0,0,2,1,4,1,7,1,2,372,100,40,0,0,0,0,0,7,2006,192140,1,1
"2432",0,7861,2002,2003,0,3,0,326,783,807,702,0,1509,1,0,2,1,3,1,7,1,2,393,100,75,0,0,0,0,0,6,2006,183200,2,1
"2433",74,9056,2004,2004,0,7,0,707,707,707,707,0,1414,0,0,2,1,3,1,6,1,2,403,100,35,0,0,0,0,0,10,2006,178000,2,1
"2434",59,9171,2004,2005,0,7,0,848,848,848,750,0,1598,0,0,2,1,3,1,7,1,2,433,100,48,0,0,0,0,0,7,2006,201490,2,1
"2435",106,11194,2000,2000,40,7,0,1406,1406,1454,482,0,1936,0,0,2,1,3,1,7,1,2,504,188,124,0,0,0,0,0,11,2006,230500,2,1
"2436",63,7875,2003,2003,0,7,0,783,783,807,702,0,1509,0,0,2,1,3,1,8,1,2,393,0,75,0,0,0,0,0,7,2006,180000,2,1
"2437",0,8121,2000,2000,0,7,0,953,953,953,711,0,1664,0,0,2,1,3,1,7,1,2,460,100,40,0,0,0,0,0,1,2006,172400,2,1
"2438",0,8658,2000,2000,0,1,0,250,982,1008,881,0,1889,0,0,2,1,3,1,9,1,2,431,0,0,0,0,0,0,0,4,2006,215000,2,1
"2439",0,11214,1998,1999,0,7,0,930,930,956,930,0,1886,0,0,2,1,4,1,10,1,2,431,89,0,0,0,0,0,0,7,2006,199900,2,1
"2440",58,10852,2000,2000,0,3,0,173,959,959,712,0,1671,1,0,2,1,3,1,7,1,2,472,0,38,0,0,0,0,0,2,2006,173000,2,1
"2441",0,12104,2006,2006,0,7,0,1035,1035,1082,1240,0,2322,0,0,3,1,4,1,8,0,3,617,400,45,0,0,0,0,0,8,2006,287602,2,1
"2442",66,8738,1999,1999,302,7,0,975,975,1005,1286,0,2291,0,0,2,1,4,1,8,1,2,429,192,0,0,0,0,0,0,2,2006,230000,2,1
"2443",82,9452,1997,1998,423,3,0,322,1396,1407,985,0,2392,1,0,2,1,3,1,7,1,3,870,0,70,0,0,0,0,0,6,2006,348000,2,1
"2444",84,9660,1998,1998,242,3,0,253,1044,1079,897,0,1976,1,0,2,1,3,1,7,1,3,885,210,31,0,0,0,0,0,2,2006,286000,2,1
"2445",83,9545,2000,2000,322,3,0,655,1160,1205,1029,0,2234,1,0,2,1,3,1,7,1,3,768,0,50,0,0,0,0,0,6,2006,300000,2,1
"2446",118,35760,1995,1996,1378,3,0,543,1930,1831,1796,0,3627,1,0,3,1,4,1,10,1,3,807,361,76,0,0,0,0,0,7,2006,625000,4,1
"2447",0,9233,2000,2000,877,3,0,358,1540,1540,1315,0,2855,1,0,2,1,4,1,9,1,3,774,247,55,0,0,0,0,0,3,2006,405000,2,1
"2448",78,12011,1998,1998,530,3,0,130,1086,1086,838,0,1924,1,0,2,1,3,1,7,1,2,592,208,75,0,0,374,0,0,6,2006,280000,2,1
"2449",93,12090,1998,1998,650,7,0,1141,1141,1165,1098,0,2263,0,0,2,1,4,1,10,1,2,420,144,123,0,0,0,0,0,7,2006,258000,2,1
"2450",83,10019,1995,1995,397,1,0,815,1342,1358,1368,0,2726,0,0,2,1,4,1,9,1,3,725,307,169,168,0,0,0,0,6,2006,350000,2,1
"2451",114,17242,1993,1994,738,6,1393,48,1733,1933,1567,0,3500,1,0,3,1,4,1,11,1,3,959,870,86,0,0,210,0,0,5,2006,584500,2,1
"2452",0,10236,1994,1995,501,3,168,742,1290,1305,1189,0,2494,1,0,2,1,4,1,9,1,3,803,200,95,0,0,0,0,0,6,2006,321000,2,1
"2453",92,10120,1994,1994,391,3,0,425,1165,1203,1323,0,2526,1,0,2,1,4,1,8,1,3,844,309,78,0,0,0,0,0,12,2006,290000,2,1
"2454",0,12585,1993,1993,420,4,1039,0,1286,1565,1234,0,2799,1,0,2,1,3,1,8,1,3,704,432,136,0,0,0,0,0,10,2006,315000,2,1
"2455",75,12447,2005,2006,192,7,0,1100,1100,1116,848,0,1964,0,0,2,1,3,1,8,1,2,760,200,70,0,0,0,0,0,1,2006,252000,2,1
"2456",49,15218,2006,2006,0,3,0,108,1670,1670,0,0,1670,1,0,2,1,2,1,6,1,3,928,0,240,200,0,0,0,0,9,2006,336820,2,1
"2457",49,20896,2005,2006,0,3,0,356,2077,2097,0,0,2097,1,0,1,1,1,1,8,1,3,1134,192,267,0,0,0,0,0,1,2006,423000,2,1
"2458",85,10182,2006,2006,420,3,0,440,1660,1660,0,0,1660,1,0,2,0,3,1,8,1,2,500,322,50,0,0,0,0,0,5,2006,290000,2,1
"2459",73,8688,2005,2005,228,7,0,1616,1616,1616,0,0,1616,0,0,2,0,3,1,7,0,3,834,208,59,0,0,0,0,0,4,2006,232000,2,1
"2460",85,10936,2006,2006,60,7,0,1504,1504,1504,0,0,1504,0,0,2,0,3,1,7,0,2,510,144,0,0,0,0,0,0,9,2006,199000,2,1
"2461",72,8640,2006,2006,0,3,0,1254,1278,1278,0,0,1278,0,0,2,0,2,1,5,0,2,584,0,60,0,0,0,0,0,10,2006,198600,2,1
"2462",100,13162,2006,2006,0,3,0,200,2036,2036,604,0,2640,1,0,3,1,3,1,11,1,3,792,0,265,0,0,0,0,0,11,2006,405749,2,1
"2463",81,11216,2006,2006,0,7,0,1489,1489,1489,0,0,1489,0,0,2,0,3,1,7,1,2,776,0,140,0,0,0,0,0,6,2006,232600,2,1
"2464",84,10728,2006,2006,0,7,0,1095,1095,1095,844,0,1939,0,0,2,1,3,1,8,1,3,1053,192,51,0,0,0,0,0,8,2006,266000,2,1
"2465",65,8125,2005,2006,0,7,0,756,756,756,797,0,1553,0,0,2,1,3,1,6,0,2,615,0,45,0,0,0,0,0,3,2006,186500,2,1
"2466",65,8125,2005,2005,0,7,0,858,858,858,858,0,1716,0,0,2,1,3,1,7,0,2,615,0,53,0,0,0,0,0,2,2006,200825,2,1
"2467",65,8125,2006,2006,0,7,0,770,770,778,798,0,1576,0,0,2,1,3,1,6,0,2,614,0,50,0,0,0,0,0,8,2006,197000,2,1
"2468",60,7200,2006,2006,68,3,0,357,1262,1262,0,0,1262,0,0,2,0,2,1,5,0,2,572,0,120,0,0,0,0,0,5,2006,185000,2,1
"2469",62,7500,2005,2005,0,7,0,1257,1257,1266,0,0,1266,0,0,2,0,3,1,6,1,2,453,38,144,0,0,0,0,0,4,2006,176000,2,1
"2470",60,7200,2006,2006,0,7,0,1293,1293,1301,0,0,1301,1,0,2,0,2,1,5,1,2,572,216,121,0,0,0,0,0,8,2006,187750,2,1
"2471",74,7733,2005,2005,0,3,0,1118,1142,1142,0,0,1142,0,0,1,1,3,1,5,0,0,0,4,50,0,0,0,0,0,1,2006,139500,2,1
"2472",91,11024,2005,2006,118,7,0,1400,1400,1400,0,0,1400,0,0,2,0,3,1,6,0,2,612,144,55,0,0,0,0,0,10,2006,186800,2,1
"2473",63,13072,2005,2006,0,7,0,1131,1131,1131,0,0,1131,0,0,1,1,3,1,6,0,0,0,0,39,0,0,0,0,0,3,2006,132000,2,1
"2474",63,13072,2005,2005,0,7,0,1141,1141,1141,0,0,1141,0,0,1,1,3,1,6,0,2,484,0,0,0,0,0,0,0,3,2006,142500,2,1
"2475",63,13072,2004,2004,0,1,0,217,1158,1158,0,0,1158,1,0,1,1,3,1,5,0,2,576,0,50,0,0,0,0,0,5,2006,158000,2,1
"2476",65,7800,2005,2005,172,7,0,891,891,891,795,0,1686,0,0,2,1,3,1,8,0,2,462,144,101,0,0,0,0,0,4,2006,184000,2,1
"2477",74,7632,2005,2005,96,7,0,784,784,831,754,0,1585,0,0,2,1,3,1,7,0,2,449,100,77,0,0,0,0,0,3,2006,184900,2,1
"2478",70,8304,1997,1998,0,7,0,941,941,941,896,0,1837,0,0,2,1,3,1,7,0,2,688,150,165,0,0,0,0,0,7,2006,187000,2,1
"2479",65,7153,1992,1992,0,1,0,374,761,810,793,0,1603,0,0,2,1,3,1,7,0,2,484,0,124,0,0,0,0,0,7,2006,175900,2,1
"2480",70,9370,1992,1993,0,1,0,78,836,844,887,0,1731,1,0,2,1,3,1,7,0,2,462,307,85,0,0,224,0,3000,10,2006,248500,2,1
"2481",50,7175,1990,1991,0,3,0,494,1398,1398,0,0,1398,1,0,2,0,2,1,5,0,2,542,0,46,0,0,0,0,0,7,2006,172000,2,1
"2482",50,7175,1991,1991,0,3,0,939,1217,1217,0,0,1217,0,0,2,0,2,1,5,0,2,484,0,64,0,0,0,0,0,6,2006,151000,2,1
"2483",0,9019,1994,1994,0,1,0,362,636,636,684,0,1320,0,0,2,1,3,1,6,0,2,472,0,40,0,0,0,0,0,7,2006,150000,2,1
"2484",0,8900,1966,1966,0,6,0,0,1056,1056,0,0,1056,1,0,1,0,2,1,5,0,1,384,0,42,0,0,0,0,0,11,2006,107000,3,3
"2485",60,7800,1965,1965,0,2,0,187,828,965,0,0,965,1,0,1,0,3,1,6,0,1,300,421,0,0,0,0,0,0,7,2006,119900,1,1
"2486",70,9100,1962,1962,51,4,0,952,988,988,0,0,988,1,0,1,0,3,1,6,0,2,624,0,0,0,0,0,0,0,7,2006,129500,1,3
"2487",70,9100,1963,1963,336,6,0,396,1728,1728,0,0,1728,1,0,2,0,6,2,10,0,2,504,0,0,0,0,0,0,0,11,2006,125000,1,1
"2488",68,8927,1977,1977,0,5,0,0,0,1286,368,0,1654,0,0,2,0,4,2,10,0,2,528,0,0,0,0,0,0,0,8,2006,119500,2,2
"2489",0,9240,1962,2002,0,2,0,252,864,1211,0,0,1211,0,0,1,0,2,1,6,1,2,576,161,0,0,0,0,0,0,3,2006,144000,1,2
"2490",88,8471,1977,1995,46,1,0,0,506,1212,0,0,1212,1,0,1,0,3,1,6,1,2,492,292,12,0,0,0,0,0,7,2006,151000,2,2
"2491",0,9308,1965,1965,0,6,0,430,984,984,0,0,984,0,0,1,0,3,1,5,0,1,310,0,0,0,0,0,0,0,7,2006,126000,1,1
"2492",65,8450,1968,1968,90,2,270,450,882,909,0,0,909,0,0,1,0,3,1,5,0,1,294,0,155,0,0,0,0,0,11,2006,116000,1,2
"2493",0,8638,1963,1963,0,1,0,744,925,925,0,0,925,1,0,1,0,2,1,5,0,2,484,203,74,0,0,0,0,0,10,2006,133500,1,2
"2494",0,13052,1965,1965,0,6,0,312,1024,1024,0,0,1024,0,0,1,1,3,1,5,0,1,308,0,0,0,0,0,0,0,1,2006,120875,1,2
"2495",0,13526,1965,1965,114,2,375,0,935,935,0,0,935,1,0,1,0,3,1,5,0,1,288,180,0,0,0,0,0,0,11,2006,137000,1,2
"2496",0,8020,1964,1964,0,1,0,268,912,912,0,0,912,0,0,1,0,3,1,6,0,0,0,0,0,0,0,0,0,0,4,2006,124000,1,2
"2497",65,6993,1961,1994,0,2,0,447,912,1236,0,0,1236,0,0,1,0,3,1,6,1,1,288,0,0,0,0,0,0,0,6,2006,135000,1,2
"2498",0,8789,1967,1967,0,6,0,253,912,941,0,0,941,0,0,1,0,3,1,6,1,1,288,64,0,0,0,0,0,0,6,2006,129200,1,2
"2499",100,14330,1974,1974,145,1,497,228,1748,2151,495,0,2646,1,2,2,0,3,1,9,4,2,550,641,100,0,0,0,800,0,1,2006,260000,2,3
"2500",121,16059,1991,1992,284,7,0,1288,1288,1301,1116,0,2417,0,0,2,1,4,1,9,1,2,462,127,82,0,0,0,0,0,4,2006,260000,2,1
"2501",105,11025,1992,1993,692,3,0,216,1334,1520,1306,0,2826,1,0,2,1,3,1,9,3,3,888,177,208,186,0,0,0,0,10,2006,334000,2,1
"2502",0,14541,1993,1993,0,3,0,326,1338,1352,1168,0,2520,1,0,2,1,5,1,10,1,3,796,209,55,0,0,0,0,0,11,2006,310000,2,2
"2503",0,13346,1992,2000,0,3,0,367,1095,1166,1129,0,2295,1,0,2,1,4,1,9,1,2,590,0,40,0,0,0,0,0,7,2006,268000,2,1
"2504",89,12461,1994,1995,0,3,0,168,1624,1624,0,0,1624,1,0,2,0,2,1,5,1,3,757,0,114,192,0,0,0,0,7,2006,262000,2,1
"2505",34,3628,2004,2004,0,7,0,1143,1143,1143,0,0,1143,0,0,1,1,1,1,5,1,2,588,0,191,0,0,0,0,0,5,2006,176400,2,1
"2506",37,3316,2005,2005,0,3,0,208,1247,1247,0,0,1247,1,0,1,1,1,1,4,1,2,550,0,84,0,0,0,0,0,4,2006,197000,2,1
"2507",30,3180,2005,2005,0,7,0,600,600,520,600,80,1200,0,0,2,1,2,1,4,0,2,480,0,166,0,0,0,0,0,6,2006,151000,2,1
"2508",24,2544,2005,2005,0,7,0,600,600,520,623,80,1223,0,0,2,1,2,1,4,0,2,480,0,166,0,0,0,0,0,7,2006,147400,2,1
"2509",24,2544,2005,2005,0,7,0,600,600,520,623,80,1223,0,0,2,1,2,1,4,0,2,480,0,166,0,0,0,0,0,7,2006,149900,2,1
"2510",30,3180,2005,2005,0,7,0,600,600,520,600,80,1200,0,0,2,1,2,1,4,0,2,480,0,166,0,0,0,0,0,4,2006,144152,2,1
"2511",0,2998,2000,2000,513,3,0,403,756,768,756,0,1524,0,0,2,1,2,1,4,0,2,440,0,32,0,0,0,0,0,6,2006,166000,2,1
"2512",35,3735,1999,1999,218,3,0,241,691,713,739,0,1452,1,0,2,1,3,1,6,0,2,506,0,34,0,0,0,0,0,3,2006,183900,2,1
"2513",0,2651,2000,2000,0,3,0,32,673,673,709,0,1382,1,0,2,1,3,1,6,0,2,490,153,50,0,0,0,0,0,4,2006,165000,2,1
"2514",0,4447,2003,2003,0,7,0,530,530,530,550,0,1080,0,0,2,1,2,1,4,0,2,496,0,50,0,0,0,0,0,7,2006,139000,2,1
"2515",114,8314,1997,1998,0,7,0,569,569,854,840,0,1694,0,0,2,1,3,1,6,1,1,434,0,382,0,0,110,0,0,11,2006,200000,2,1
"2516",60,7180,2001,2002,0,7,0,1568,1568,1568,0,0,1568,0,0,2,0,3,1,6,1,2,564,0,266,0,0,0,0,0,9,2006,221000,2,1
"2517",30,9549,1995,1996,0,4,1057,0,1494,1494,0,0,1494,1,0,1,1,2,1,6,1,2,481,0,30,0,0,216,0,0,4,2006,270000,2,1
"2518",0,11250,1977,1977,0,1,0,441,1208,1208,0,0,1208,1,0,1,1,3,1,6,1,2,546,198,42,0,0,0,0,0,6,2006,165000,2,2
"2519",0,3760,1980,1980,0,3,182,44,1235,1235,0,0,1235,1,0,1,0,1,1,4,3,2,484,133,78,0,0,0,0,0,5,2006,214000,2,1
"2520",36,3640,1980,1980,0,3,0,176,1036,1036,0,0,1036,1,0,1,0,1,1,4,1,2,484,133,108,0,0,0,0,0,9,2006,188000,2,1
"2521",40,3874,1980,1980,0,3,0,419,1226,1226,0,0,1226,1,0,1,0,1,1,4,1,2,484,133,78,0,0,0,0,0,7,2006,190000,2,1
"2522",40,3876,1978,1978,0,3,526,48,1226,1226,0,0,1226,1,0,1,0,1,1,4,1,2,484,133,60,0,0,0,0,0,7,2006,170000,2,1
"2523",68,50271,1981,1987,0,3,0,32,1842,1842,0,0,1842,2,0,0,1,0,1,5,1,3,894,857,72,0,0,0,0,0,11,2006,385000,2,1
"2524",79,13110,1972,1972,144,3,0,191,1153,1193,0,0,1193,1,0,2,0,2,1,6,0,2,501,140,153,0,0,0,0,0,7,2006,146500,1,2
"2525",102,10192,1968,1992,143,7,0,570,570,1222,698,0,1920,0,0,3,0,4,1,8,1,2,487,0,98,0,0,0,0,0,9,2006,170000,2,2
"2526",0,20781,1968,2003,0,2,68,1203,1568,2156,0,0,2156,0,0,2,0,3,1,9,1,2,508,0,80,0,290,0,0,0,6,2006,262500,2,2
"2527",90,11700,1968,1968,420,1,0,304,708,708,708,0,1416,0,0,2,1,3,1,7,1,2,776,0,169,0,0,119,0,0,5,2006,179900,2,2
"2528",0,11029,1968,1984,220,2,0,435,1054,1512,1142,0,2654,1,0,2,1,4,1,9,1,2,619,0,65,0,0,222,0,0,8,2006,250000,2,2
"2529",80,10400,1972,1972,288,6,0,485,732,1012,778,0,1790,1,0,1,2,4,1,8,1,2,484,148,0,0,0,147,0,0,11,2006,165150,2,1
"2530",78,10140,1967,1967,264,2,68,713,1334,1334,0,0,1334,1,0,2,0,3,1,7,0,2,477,0,20,35,0,264,0,0,4,2006,164500,2,2
"2531",80,9600,1969,1969,168,7,0,1164,1164,1164,0,0,1164,0,0,1,1,3,1,6,0,2,528,0,0,0,0,0,0,0,7,2006,140000,2,1
"2532",75,9750,1967,1967,0,1,480,100,980,980,0,0,980,0,0,2,0,3,1,6,0,1,384,68,0,0,0,0,0,0,10,2006,135500,1,1
"2533",80,9600,1968,1968,0,1,0,293,1051,1051,0,0,1051,1,0,1,0,3,1,6,0,2,504,0,0,0,0,0,0,0,7,2006,142000,1,1
"2534",72,8640,1968,1968,300,1,483,56,900,884,886,0,1770,1,0,1,1,4,1,7,0,2,530,0,60,0,0,270,0,455,6,2006,155000,1,1
"2535",78,9360,1968,2004,203,1,0,216,976,976,0,0,976,1,0,1,0,2,1,4,1,2,504,94,0,0,0,0,0,0,8,2006,157500,2,2
"2536",70,8400,1968,1968,168,2,0,36,1052,1052,0,0,1052,1,0,1,1,3,1,5,0,1,288,356,0,0,0,0,0,0,11,2006,138500,1,1
"2537",70,8400,1968,1968,0,3,0,89,833,898,0,0,898,1,0,1,0,3,1,6,0,1,326,143,0,0,0,0,0,0,8,2006,140000,1,2
"2538",0,9759,1966,1966,0,2,0,252,1051,1051,0,0,1051,1,0,1,0,3,1,6,0,1,264,182,88,0,0,0,0,0,3,2006,124400,1,1
"2539",80,9600,1967,1967,140,1,402,137,1141,1141,0,0,1141,1,0,1,0,3,1,6,0,1,568,0,78,0,0,0,0,0,7,2006,158000,1,2
"2540",71,9230,1965,1998,166,3,0,203,864,1200,0,0,1200,1,0,1,1,1,1,6,0,2,884,0,64,0,0,0,0,0,10,2006,146000,1,2
"2541",0,14803,1971,1971,252,6,0,409,825,1097,896,0,1993,0,0,2,1,4,1,8,1,2,495,0,66,0,0,0,0,0,6,2006,190000,2,1
"2542",0,10659,1961,1961,0,6,0,135,1050,1050,0,0,1050,1,0,1,0,3,1,6,0,1,368,0,319,0,0,0,0,0,1,2006,136500,1,2
"2543",70,9100,1958,1958,0,2,174,169,864,864,0,0,864,1,0,1,0,3,1,5,0,2,624,0,0,0,0,0,0,0,7,2006,129900,1,1
"2544",70,8393,1959,2005,122,4,0,1098,1626,1712,0,0,1712,0,0,2,0,4,2,8,0,2,588,272,54,0,0,0,0,0,6,2006,145000,1,1
"2545",80,8800,1965,2000,0,1,252,34,1187,1565,0,0,1565,1,0,2,0,3,1,7,2,1,299,200,25,211,0,0,0,460,6,2006,185900,2,2
"2546",80,8800,1964,1964,425,2,0,698,1251,1251,0,0,1251,1,0,1,0,3,1,6,2,1,461,0,116,0,0,0,0,700,3,2006,160000,2,2
"2547",0,10368,1964,1964,112,1,748,0,1008,1488,0,0,1488,1,0,1,1,3,1,7,1,2,430,154,60,0,0,0,0,0,4,2006,167000,2,2
"2548",85,9350,1964,1964,0,1,0,360,720,720,720,0,1440,0,0,1,1,4,1,7,1,2,480,0,32,240,0,0,0,0,7,2006,157500,1,2
"2549",75,10382,1958,1958,105,1,0,75,588,1095,0,0,1095,1,0,1,0,2,1,6,0,1,264,0,0,0,0,0,0,0,3,2006,140000,2,1
"2550",69,8973,1958,1991,85,6,28,413,1008,1053,0,0,1053,0,1,1,1,3,1,6,0,2,750,0,80,0,180,0,0,0,7,2006,150000,1,2
"2551",80,10800,1960,1960,88,1,0,616,1248,1248,0,0,1248,1,0,1,0,3,1,6,0,1,286,0,0,0,0,0,0,0,5,2006,151500,1,2
"2552",60,8550,1934,1950,0,2,0,242,816,816,0,0,816,1,0,1,0,2,1,4,1,1,240,228,0,40,0,0,0,0,7,2006,129800,2,2
"2553",0,11425,1954,1954,0,2,0,522,1008,1008,0,0,1008,0,0,1,0,2,1,4,1,1,275,0,0,120,0,0,0,0,7,2006,137000,1,2
"2554",68,9724,1947,1950,0,7,0,938,938,1043,0,0,1043,0,0,1,0,2,1,5,1,1,273,125,48,0,0,0,0,0,5,2006,137000,1,2
"2555",51,4712,1946,1950,0,1,0,363,747,774,456,0,1230,1,0,1,1,3,1,5,0,1,305,0,57,0,0,63,0,0,8,2006,121600,3,2
"2556",51,5900,1923,1958,0,7,0,440,440,869,0,0,869,0,0,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,8,2006,85500,3,2
"2557",52,5825,1926,1953,108,7,0,600,600,747,0,0,747,0,0,1,0,1,1,5,0,2,528,0,0,32,0,0,0,0,6,2006,79900,3,1
"2558",92,7438,1908,1991,0,7,0,504,504,936,316,0,1252,0,0,1,0,3,1,5,0,2,576,104,0,0,0,0,0,0,6,2006,127000,1,2
"2559",80,9600,1961,1990,0,2,0,336,1251,1433,0,0,1433,1,0,1,0,3,1,7,1,2,441,144,0,205,0,0,0,0,6,2006,161000,1,2
"2560",89,10858,1952,1952,150,4,0,1404,1444,1624,0,0,1624,1,0,1,0,2,1,6,1,1,240,0,40,324,0,0,0,0,7,2006,146500,1,2
"2561",80,9600,1951,1951,144,1,0,60,1056,1216,0,0,1216,1,0,1,0,3,1,7,0,1,280,0,0,0,0,0,0,0,5,2006,135000,1,1
"2562",89,10680,1951,1951,44,4,0,1380,2136,2136,0,0,2136,0,0,2,0,4,1,7,0,2,528,0,30,0,0,0,0,0,10,2006,137900,1,3
"2563",79,9490,1941,1950,0,2,165,238,806,958,620,0,1578,1,0,1,0,3,1,5,2,1,240,0,0,32,0,0,0,0,8,2006,133000,2,2
"2564",79,9462,1949,1973,0,7,0,704,704,1024,704,0,1728,0,0,1,1,3,1,7,1,1,234,245,60,0,0,0,0,0,7,2006,137000,1,2
"2565",82,9888,1954,1975,0,2,0,450,936,936,0,0,936,0,0,1,0,2,1,5,0,1,240,0,0,160,0,0,0,0,3,2006,121000,1,2
